City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Ligayan,PH,2022-05-12 20:34:34,4.6533,119.4706,83.52,75,100,7.0
281,Najran,SA,2022-05-12 20:34:35,17.4924,44.1277,81.25,17,0,2.95
282,Anadyr,RU,2022-05-12 20:34:35,64.75,177.4833,36.1,69,0,13.42
283,Margate,GB,2022-05-12 20:30:31,51.3813,1.3862,55.69,74,22,4.0
284,Honiara,SB,2022-05-12 20:34:35,-9.4333,159.95,79.66,78,98,1.45
285,Lavrentiya,RU,2022-05-12 20:34:36,65.5833,-171.0,30.45,80,8,7.72
286,Makakilo City,US,2022-05-12 20:34:36,21.3469,-158.0858,80.92,55,40,14.97
287,Bolshaya Martynovka,RU,2022-05-12 20:34:36,47.271,41.6679,53.04,58,48,14.85
288,Matagami,CA,2022-05-12 20:30:31,49.7502,-77.6328,57.31,94,100,6.91
289,Altay,CN,2022-05-12 20:34:37,47.8667,88.1167,50.83,34,0,7.58
290,Naze,JP,2022-05-12 20:34:37,28.3667,129.4833,72.52,88,82,13.2
291,Terney,RU,2022-05-12 20:34:38,45.0503,136.6092,50.11,62,100,3.22
292,Prainha,BR,2022-05-12 20:34:38,-1.8,-53.48,79.11,89,75,4.25
293,Salinopolis,BR,2022-05-12 20:34:38,-0.6136,-47.3561,78.89,86,77,6.31
294,Port Keats,AU,2022-05-12 20:34:39,-14.25,129.55,74.79,83,98,2.17
295,Caraguatay,AR,2022-05-12 20:34:39,-26.6059,-54.7809,62.91,75,0,2.21
296,Peniche,PT,2022-05-12 20:34:40,39.3558,-9.3811,63.1,88,76,15.84
297,Latung,PH,2022-05-12 20:34:40,5.5,120.8833,83.12,76,99,6.42
298,Hasaki,JP,2022-05-12 20:31:53,35.7333,140.8333,64.8,97,100,9.55
299,Mezen,RU,2022-05-12 20:34:41,65.8522,44.24,46.42,89,96,2.91
300,Tomohon,ID,2022-05-12 20:34:41,1.3346,124.8392,68.4,92,100,1.9
301,Rio Grande,BR,2022-05-12 20:34:42,-32.035,-52.0986,66.31,72,42,8.28
302,Champerico,GT,2022-05-12 20:31:21,14.3,-91.9167,93.74,63,3,9.13
303,Mbandaka,CD,2022-05-12 20:34:42,0.0487,18.2603,72.37,83,10,3.42
304,Lorengau,PG,2022-05-12 20:31:10,-2.0226,147.2712,81.91,74,99,6.26
305,Lumeje,AO,2022-05-12 20:34:42,-11.55,20.7833,69.55,51,74,3.85
306,Talagang,PK,2022-05-12 20:34:43,32.9297,72.4158,86.25,13,0,0.85
307,Tura,IN,2022-05-12 20:34:43,25.5198,90.2201,71.65,97,62,5.1
308,Khlung,TH,2022-05-12 20:34:43,12.4547,102.2214,84.11,100,100,0.96
309,Hamilton,US,2022-05-12 20:34:17,39.1834,-84.5333,86.76,34,0,6.91
310,Placido De Castro,BR,2022-05-12 20:34:44,-10.3353,-67.1856,79.29,81,84,1.01
311,Sur,OM,2022-05-12 20:34:44,22.5667,59.5289,88.23,32,52,10.07
312,Black Diamond,US,2022-05-12 20:34:45,47.3087,-122.0032,51.24,81,100,1.01
313,Althofen,AT,2022-05-12 20:34:45,46.8818,14.4676,64.65,89,90,3.18
314,Trindade,BR,2022-05-12 20:31:24,-16.6494,-49.4889,83.95,54,91,2.21
315,San Rafael,AR,2022-05-12 20:34:45,-34.6177,-68.3301,70.41,42,87,10.25
316,Uarini,BR,2022-05-12 20:34:46,-2.99,-65.1083,79.99,93,78,2.57
317,Mendi,PG,2022-05-12 20:34:46,-6.1761,143.6513,56.53,99,100,1.74
318,Coruche,PT,2022-05-12 20:34:46,38.9595,-8.5252,66.58,57,5,4.9
319,Luderitz,NA,2022-05-12 20:29:49,-26.6481,15.1594,55.51,80,3,12.75
320,Dharchula,IN,2022-05-12 20:34:47,29.85,80.5333,68.22,68,58,5.37
321,Mafeteng,LS,2022-05-12 20:34:47,-29.823,27.2374,48.56,36,0,3.15
322,Haines Junction,CA,2022-05-12 20:35:48,60.7522,-137.5108,49.95,40,89,4.61
323,Noumea,NC,2022-05-12 20:35:48,-22.2763,166.4572,73.99,99,100,16.04
324,Pontes E Lacerda,BR,2022-05-12 20:35:49,-15.2261,-59.3353,80.62,69,25,3.31
325,Madang,PG,2022-05-12 20:35:49,-5.2246,145.7966,75.92,92,65,4.63
326,Alyangula,AU,2022-05-12 20:35:50,-13.8483,136.4192,76.28,74,65,8.97
327,Airai,TL,2022-05-12 20:35:50,-8.9266,125.4092,59.5,91,73,1.19
328,Upata,VE,2022-05-12 20:35:50,8.0086,-62.3989,78.48,77,77,6.73
329,Balclutha,NZ,2022-05-12 20:35:51,-46.2339,169.75,43.84,81,77,3.47
330,Tambovka,RU,2022-05-12 20:35:51,50.0969,128.0489,38.32,90,10,2.35
331,Mankapur,IN,2022-05-12 20:35:51,27.0333,82.2333,87.55,49,29,12.35
332,Raudeberg,NO,2022-05-12 20:35:52,61.9875,5.1352,45.27,84,100,22.48
333,Yar-Sale,RU,2022-05-12 20:35:52,66.8333,70.8333,34.7,100,100,5.35
334,Borogontsy,RU,2022-05-12 20:35:52,62.6683,131.1683,38.55,77,22,4.74
335,Amapa,BR,2022-05-12 20:35:53,1.0,-52.0,75.58,98,86,2.44
336,Saraland,US,2022-05-12 20:35:53,30.8207,-88.0706,89.56,50,89,3.62
337,Sal Rei,CV,2022-05-12 20:35:54,16.1833,-22.9167,70.68,91,72,17.38
338,La Ronge,CA,2022-05-12 20:35:54,55.1001,-105.2842,61.02,39,40,14.97
339,Umm Lajj,SA,2022-05-12 20:35:54,25.0213,37.2685,83.01,49,2,10.02
340,Oistins,BB,2022-05-12 20:33:38,13.0667,-59.5333,84.29,70,40,21.85
341,Fairview,US,2022-05-12 20:35:55,40.8126,-73.999,78.62,60,0,11.5
342,Tamandare,BR,2022-05-12 20:35:55,-8.7597,-35.1047,78.06,84,25,7.27
343,Salalah,OM,2022-05-12 20:35:56,17.0151,54.0924,84.29,70,0,1.14
344,Macapa,BR,2022-05-12 20:35:56,0.0389,-51.0664,82.38,78,75,8.05
345,Pacific Grove,US,2022-05-12 20:33:27,36.6177,-121.9166,68.54,65,0,15.01
346,Gilbues,BR,2022-05-12 20:35:56,-9.8317,-45.3439,83.64,38,41,3.49
347,Bara,NG,2022-05-12 20:32:55,10.3744,10.7288,89.92,44,36,4.94
348,Amarpur,IN,2022-05-12 20:35:57,25.0333,86.9,86.23,65,0,9.35
349,The Valley,AI,2022-05-12 20:34:03,18.217,-63.0578,82.54,69,20,18.41
350,Gayeri,BF,2022-05-12 20:35:57,12.6497,0.4931,95.81,31,62,8.5
351,Nhulunbuy,AU,2022-05-12 20:35:58,-12.2333,136.7667,74.01,94,39,0.0
352,Praia,CV,2022-05-12 20:34:50,14.9215,-23.5087,82.94,42,0,21.85
353,Kenai,US,2022-05-12 20:35:58,60.5544,-151.2583,54.03,69,0,9.22
354,Yabelo,ET,2022-05-12 20:35:59,4.8833,38.0833,57.25,90,83,7.54
355,Huarmey,PE,2022-05-12 20:35:59,-10.0681,-78.1522,69.42,76,22,10.69
356,Singkang,MY,2022-05-12 20:35:59,2.1006,102.7994,75.61,96,100,3.58
357,Coquimbo,CL,2022-05-12 20:34:55,-29.9533,-71.3436,58.73,77,0,6.91
358,Carutapera,BR,2022-05-12 20:36:00,-1.195,-46.02,77.36,91,93,5.35
359,Xining,CN,2022-05-12 20:36:00,36.6167,101.7667,42.51,80,100,3.87
360,Leh,IN,2022-05-12 20:36:01,34.1667,77.5833,47.03,39,19,4.9
361,Bazaliya,UA,2022-05-12 20:36:01,49.7127,26.4733,57.02,94,58,7.78
362,Carnarvon,AU,2022-05-12 20:37:01,-24.8667,113.6333,69.3,72,99,24.67
363,Flinders,AU,2022-05-12 20:37:02,-34.5833,150.8552,66.38,91,100,5.99
364,Eseka,CM,2022-05-12 20:37:02,3.65,10.7667,74.59,98,9,1.74
365,San Jose De Rio Tinto,HN,2022-05-12 20:37:03,14.9333,-85.7,101.77,42,47,5.64
366,Mukdahan,TH,2022-05-12 20:37:03,16.5833,104.5,76.24,94,100,2.64
367,Mastic Beach,US,2022-05-12 20:37:03,40.7668,-72.8521,71.85,81,0,11.01
368,Evensk,RU,2022-05-12 20:37:04,61.95,159.2333,35.28,82,16,7.65
369,Boguchany,RU,2022-05-12 20:37:04,58.3814,97.4531,43.84,69,58,2.35
370,Palmer,US,2022-05-12 20:37:04,42.1584,-72.3287,83.55,48,75,4.61
371,Umba,RU,2022-05-12 20:37:05,66.6871,34.3429,39.16,91,99,6.29
372,Erice,IT,2022-05-12 20:37:05,38.037,12.5865,58.37,82,0,1.14
373,Sarakhs,IR,2022-05-12 20:37:06,36.5449,61.1577,66.34,59,1,6.91
374,Batticaloa,LK,2022-05-12 20:37:06,7.7102,81.6924,81.34,71,98,1.32
375,Ambilobe,MG,2022-05-12 20:37:06,-13.2,49.05,70.95,92,3,3.58
376,Lanzhou,CN,2022-05-12 20:37:07,36.0564,103.7922,49.35,69,84,5.28
377,Marienburg,PL,2022-05-12 20:37:07,54.0359,19.0266,53.11,75,38,8.19
378,Angoche,MZ,2022-05-12 20:37:07,-16.2325,39.9086,73.33,73,0,6.08
379,Hun,LY,2022-05-12 20:37:08,29.1268,15.9477,68.9,49,89,14.05
380,Kalmunai,LK,2022-05-12 20:37:08,7.4167,81.8167,80.17,74,100,5.28
381,Taurage,LT,2022-05-12 20:37:09,55.2522,22.2897,48.51,74,9,13.11
382,Port-Cartier,CA,2022-05-12 20:37:09,50.0334,-66.8654,71.82,49,73,2.04
383,Takoradi,GH,2022-05-12 20:37:09,4.8845,-1.7554,80.91,80,93,9.57
384,Alice Springs,AU,2022-05-12 20:36:27,-23.7,133.8833,44.15,76,38,0.0
385,Sorland,NO,2022-05-12 20:37:10,67.667,12.6934,42.66,90,99,9.37
386,Kupino,RU,2022-05-12 20:37:10,54.3663,77.2981,57.06,27,86,4.74
387,Pevek,RU,2022-05-12 20:37:11,69.7008,170.3133,20.52,92,98,15.48
388,Ust-Koksa,RU,2022-05-12 20:37:11,50.2696,85.6108,46.9,68,100,1.28
389,Challapata,BO,2022-05-12 20:37:11,-18.9,-66.7667,53.08,21,0,5.28
390,Byron Bay,AU,2022-05-12 20:32:50,-28.65,153.6167,69.71,88,100,17.67
391,Chernyshevskiy,RU,2022-05-12 20:37:12,63.0128,112.4714,36.03,97,100,4.07
392,Uige,AO,2022-05-12 20:37:12,-7.6087,15.0613,69.55,92,95,2.71
393,Harper,LR,2022-05-12 20:37:12,4.375,-7.7169,78.84,87,99,5.53
394,San Patricio,US,2022-05-12 20:37:13,28.017,-97.5169,92.17,52,0,17.52
395,Poya,NC,2022-05-12 20:37:13,-21.35,165.15,72.63,67,100,11.97
396,Kansanshi,ZM,2022-05-12 20:37:13,-12.0951,26.4273,64.09,64,85,2.95
397,Luocheng,CN,2022-05-12 20:37:14,29.3848,104.0286,70.14,81,82,0.74
398,Salinas,US,2022-05-12 20:33:11,36.6777,-121.6555,70.99,53,0,14.97
399,Green Valley,US,2022-05-12 20:33:36,31.8543,-110.9937,86.23,3,0,1.99
400,Tula,RU,2022-05-12 20:37:14,54.2044,37.6111,52.32,87,99,21.47
401,Honningsvag,NO,2022-05-12 20:37:15,70.9821,25.9704,35.35,93,100,14.97
402,Catamarca,AR,2022-05-12 20:37:15,-28.4696,-65.7852,73.78,53,74,8.99
403,Jining,CN,2022-05-12 20:37:16,35.405,116.5814,55.2,75,100,9.31
404,Ilhabela,BR,2022-05-12 20:32:33,-23.7781,-45.3581,69.8,83,85,6.11
405,Aklavik,CA,2022-05-12 20:37:16,68.2191,-135.0107,42.8,61,75,5.75
406,Berlevag,NO,2022-05-12 20:37:16,70.8578,29.0864,37.35,75,40,18.41
407,Balagansk,RU,2022-05-12 20:37:17,54.0103,103.0544,42.42,54,44,2.1
408,Usinsk,RU,2022-05-12 20:38:17,65.9939,57.5281,42.53,86,100,13.58
409,Ewa Beach,US,2022-05-12 20:38:18,21.3156,-158.0072,82.35,54,40,14.97
410,Maragogi,BR,2022-05-12 20:38:18,-9.0122,-35.2225,78.19,81,26,7.23
411,Weligama,LK,2022-05-12 20:38:18,5.9667,80.4167,78.64,89,100,12.44
412,Kefamenanu,ID,2022-05-12 20:38:19,-9.4467,124.4781,69.64,95,53,2.04
413,South Yuba City,US,2022-05-12 20:38:19,39.1166,-121.6391,73.36,27,0,13.8
414,Gimli,CA,2022-05-12 20:38:20,50.6336,-96.9907,44.62,76,99,14.97
415,Mishan,CN,2022-05-12 20:38:20,45.55,131.8833,44.76,46,2,4.07
416,Nalhati,IN,2022-05-12 20:38:20,24.3,87.8167,82.85,79,92,15.48
417,Mindif,CM,2022-05-12 20:38:21,10.3976,14.4363,90.36,41,99,10.49
418,Ponta Delgada,PT,2022-05-12 20:38:21,37.7333,-25.6667,63.32,59,20,12.66
419,Junction City,US,2022-05-12 20:38:21,39.0286,-96.8314,94.95,33,0,21.85
420,Cockburn Town,TC,2022-05-12 20:38:22,21.4612,-71.1419,80.02,79,100,12.86
421,Kantang,TH,2022-05-12 20:38:22,7.4054,99.5156,79.14,89,98,2.75
422,Chapais,CA,2022-05-12 20:38:23,49.7834,-74.8492,67.78,53,100,4.41
423,Praia Da Vitoria,PT,2022-05-12 20:38:23,38.7333,-27.0667,62.85,72,75,9.26
424,Ucluelet,CA,2022-05-12 20:38:23,48.9329,-125.5528,48.09,86,96,1.99
425,Xuanwu,CN,2022-05-12 20:38:24,32.069,118.8138,60.75,78,100,8.19
426,Maumere,ID,2022-05-12 20:33:41,-8.6199,122.2111,79.21,79,43,2.3
427,Ugep,NG,2022-05-12 20:38:24,5.8086,8.0812,74.82,87,72,4.47
428,Jonesboro,US,2022-05-12 20:38:25,35.8423,-90.7043,92.82,46,0,4.61
429,Elizabeth City,US,2022-05-12 20:38:25,36.2946,-76.2511,65.01,93,100,13.8
430,Teguise,ES,2022-05-12 20:38:25,29.0605,-13.564,68.22,68,20,9.22
431,Pringsewu,ID,2022-05-12 20:38:26,-5.3582,104.9744,75.33,95,100,1.63
432,Zhanaozen,KZ,2022-05-12 20:38:26,43.3,52.8,55.02,60,6,9.37
433,Jasidih,IN,2022-05-12 20:38:26,24.5167,86.65,84.15,68,32,12.64
434,Tocopilla,CL,2022-05-12 20:38:27,-22.092,-70.1979,66.83,64,15,5.99
435,Bayan,CN,2022-05-12 20:38:27,46.0833,127.4,41.29,39,48,5.06
436,The Pas,CA,2022-05-12 20:38:28,53.8251,-101.2541,68.02,26,0,4.61
437,Galle,LK,2022-05-12 20:38:28,6.0367,80.217,79.97,86,96,14.72
438,Maarianhamina,AX,2022-05-12 20:38:28,60.0973,19.9348,51.66,66,0,6.91
439,Ola,RU,2022-05-12 20:38:29,59.5833,151.2833,37.15,84,50,3.42
440,Fairbanks,US,2022-05-12 20:35:14,64.8378,-147.7164,44.94,76,75,5.75
441,Brigantine,US,2022-05-12 20:38:29,39.4101,-74.3646,66.2,90,100,18.41
442,Changli,CN,2022-05-12 20:38:30,39.7042,119.1506,50.95,64,50,6.55
443,Mani,CO,2022-05-12 20:38:30,4.8172,-72.2886,86.56,67,97,4.14
444,Tutoia,BR,2022-05-12 20:38:30,-2.7619,-42.2744,79.39,83,61,6.13
445,Hurup,DK,2022-05-12 20:38:31,56.7494,8.4195,48.7,3,44,18.32
446,Sitka,US,2022-05-12 20:38:31,57.0531,-135.33,49.89,71,40,8.05
447,Severo-Yeniseyskiy,RU,2022-05-12 20:38:31,60.3725,93.0408,31.51,93,46,3.71
448,Yanam,IN,2022-05-12 20:38:32,16.7333,82.2167,80.17,86,93,4.27
449,Belousovka,KZ,2022-05-12 20:38:32,50.1339,82.5239,43.65,57,2,4.47
450,Balkanabat,TM,2022-05-12 20:38:32,39.5108,54.3671,64.89,55,20,9.64
451,Paamiut,GL,2022-05-12 20:38:33,61.994,-49.6678,33.8,100,100,9.46
452,Lakes Entrance,AU,2022-05-12 20:38:33,-37.8811,147.981,56.16,94,26,4.12
453,Oktyabrskiy,RU,2022-05-12 20:38:34,54.4815,53.471,40.89,93,96,6.33
454,Beloha,MG,2022-05-12 20:38:34,-25.1667,45.05,63.3,85,4,8.34
455,Mazamari,PE,2022-05-12 20:38:34,-11.3258,-74.5308,75.87,92,43,2.39
456,Natchitoches,US,2022-05-12 20:39:35,31.7668,-93.1335,90.45,51,0,0.0
457,Bakchar,RU,2022-05-12 20:39:35,57.0186,82.0711,48.18,53,83,2.62
458,Salvador,SV,2022-05-12 20:39:35,13.8333,-88.9167,90.05,30,9,0.45
459,Teahupoo,PF,2022-05-12 20:39:36,-17.8333,-149.2667,80.56,71,25,18.81
460,Ponta Do Sol,PT,2022-05-12 20:39:36,32.6667,-17.1,69.01,81,59,2.3
461,Kjollefjord,NO,2022-05-12 20:39:37,70.9457,27.3465,35.65,92,98,25.52
462,Korop,UA,2022-05-12 20:39:37,51.5664,32.9586,52.41,93,64,9.08
463,Varkaus,FI,2022-05-12 20:39:37,62.3153,27.873,43.3,96,100,4.07
464,Koungou,YT,2022-05-12 20:39:38,-12.7336,45.2042,78.51,73,0,6.91
465,Korla,CN,2022-05-12 20:39:15,41.7597,86.1469,59.2,59,100,16.62
466,Areia Branca,BR,2022-05-12 20:37:19,-4.9561,-37.1369,86.2,84,79,11.45
467,Los Llanos De Aridane,ES,2022-05-12 20:39:38,28.6585,-17.9182,65.95,87,75,12.66
468,Oksfjord,NO,2022-05-12 20:39:38,70.2396,22.3479,37.47,99,100,8.95
469,Isangel,VU,2022-05-12 20:37:48,-19.55,169.2667,74.79,62,100,21.05
470,Grosseto,IT,2022-05-12 20:39:39,42.8333,11.25,62.29,94,0,3.44
471,Lahij,YE,2022-05-12 20:39:39,13.1667,44.5833,86.23,48,0,3.74
472,Laguna,US,2022-05-12 20:39:40,38.421,-121.4238,71.89,30,0,9.22
473,Cooma,AU,2022-05-12 20:39:40,-36.2333,149.1333,55.17,100,100,6.91
474,Banda Aceh,ID,2022-05-12 20:39:40,5.5577,95.3222,81.0,78,97,11.99
475,Puerto Madero,MX,2022-05-12 20:39:41,14.7208,-92.4215,93.4,52,75,10.36
476,Kintinku,TZ,2022-05-12 20:39:41,-5.8833,35.2333,71.92,64,91,3.87
477,Uaua,BR,2022-05-12 20:39:41,-9.8414,-39.4817,82.81,46,100,14.43
478,Kandrian,PG,2022-05-12 20:39:42,-6.2167,149.55,78.94,83,100,6.64
479,Sungaipenuh,ID,2022-05-12 20:39:42,-2.0833,101.3833,65.52,82,100,1.23
480,Maiduguri,NG,2022-05-12 20:38:37,11.8464,13.1603,89.94,37,95,10.18
481,Tarko-Sale,RU,2022-05-12 20:39:43,64.9225,77.785,48.2,62,100,11.21
482,Khulo,GE,2022-05-12 20:39:43,41.644,42.3129,38.35,89,22,2.71
483,Saint-Francois,FR,2022-05-12 20:39:43,46.4154,3.9054,63.84,88,100,2.3
484,San Quintin,MX,2022-05-12 20:39:44,30.4833,-115.95,69.06,43,2,13.69
485,Pencaitland,GB,2022-05-12 20:39:44,55.9073,-2.8949,50.99,83,100,16.26
486,Torquay,GB,2022-05-12 20:39:45,50.4638,-3.5143,54.93,83,20,5.01
487,Balikpapan,ID,2022-05-12 20:39:45,-1.2675,116.8289,76.6,90,100,3.24
488,Boddam,GB,2022-05-12 20:39:45,57.4667,-1.7833,52.43,77,100,19.04
489,Nogliki,RU,2022-05-12 20:39:46,51.8333,143.1667,35.1,100,100,0.18
490,Kijang,KR,2022-05-12 20:39:46,35.2442,129.2139,62.33,85,100,10.18
491,Mabaruma,GY,2022-05-12 20:39:46,8.2,-59.7833,76.51,94,6,6.62
492,Aitape,PG,2022-05-12 20:39:47,-3.1374,142.3475,77.81,88,62,4.85
493,Garoua Boulai,CM,2022-05-12 20:39:47,5.8833,14.55,67.35,81,31,1.03
494,Kirakira,SB,2022-05-12 20:39:47,-10.4544,161.9205,80.71,79,98,1.77
495,Katsuura,JP,2022-05-12 20:39:48,35.1333,140.3,67.14,99,100,5.28
496,Nenjiang,CN,2022-05-12 20:39:48,49.1833,125.2167,38.75,56,87,2.71
497,Skelleftea,SE,2022-05-12 20:39:49,64.7507,20.9528,51.01,59,100,5.75
498,Dandong,CN,2022-05-12 20:39:49,40.1292,124.3947,51.93,61,100,4.68
499,Proletariy,RU,2022-05-12 20:39:50,58.4342,31.7046,46.45,87,68,12.06
500,Troy,US,2022-05-12 20:36:36,42.6056,-83.1499,87.89,21,0,11.5
501,Kirkkonummi,FI,2022-05-12 20:39:50,60.1238,24.4385,50.05,87,72,15.52
502,Bandarbeyla,SO,2022-05-12 20:39:51,9.4942,50.8122,81.61,87,97,15.39
503,Batagay,RU,2022-05-12 20:39:51,67.6333,134.6333,36.79,81,100,6.67
504,Wilhelmshaven,DE,2022-05-12 20:39:52,53.5167,8.1333,53.01,88,14,8.23
505,Kropotkin,RU,2022-05-12 20:40:52,45.4375,40.5756,47.01,82,3,10.13
506,Kudahuvadhoo,MV,2022-05-12 20:40:53,2.6708,72.8944,82.44,80,49,17.78
507,Bangassou,CF,2022-05-12 20:40:53,4.7413,22.8184,69.17,97,94,3.47
508,Luzhany,UA,2022-05-12 20:40:53,48.3649,25.7717,62.87,85,65,6.93
509,Snezhnogorsk,RU,2022-05-12 20:40:54,69.1933,33.2531,44.38,70,100,7.18
510,Belmonte,BR,2022-05-12 20:40:54,-15.8631,-38.8828,77.86,80,90,9.6
511,Jiaxing,CN,2022-05-12 20:40:54,30.7522,120.75,61.29,95,100,8.05
512,Oshnaviyeh,IR,2022-05-12 20:40:55,37.0397,45.0983,45.95,73,12,2.48
513,Port Hardy,CA,2022-05-12 20:40:33,50.6996,-127.4199,48.38,71,75,4.61
514,Itarema,BR,2022-05-12 20:40:00,-2.9248,-39.9167,78.82,88,56,10.76
515,Dolinsk,RU,2022-05-12 20:40:55,47.35,142.8,46.98,70,100,1.21
516,Qasigiannguit,GL,2022-05-12 20:40:56,68.8193,-51.1922,26.85,76,89,4.65
517,College,US,2022-05-12 20:40:56,64.8569,-147.8028,44.92,77,100,5.75
518,Vanimo,PG,2022-05-12 20:40:56,-2.6741,141.3028,77.2,91,99,4.61
519,Mwene-Ditu,CD,2022-05-12 20:40:57,-7.0,23.45,69.04,65,78,4.05
520,Chokwe,MZ,2022-05-12 20:40:57,-24.5333,32.9833,68.22,84,62,6.6
521,Shingu,JP,2022-05-12 20:40:57,33.7333,135.9833,66.49,99,100,4.25
522,Moron,AR,2022-05-12 20:40:58,-34.6534,-58.6198,60.96,70,9,6.35
523,Kununurra,AU,2022-05-12 20:40:58,-15.7667,128.7333,67.98,94,40,4.61
524,Palmas,BR,2022-05-12 20:37:31,-10.2128,-48.3603,91.27,46,20,3.44
525,Maturin,VE,2022-05-12 20:40:59,9.75,-63.1767,86.43,51,93,9.73
526,Gornozavodsk,RU,2022-05-12 20:40:59,58.3758,58.3211,43.95,83,78,4.94
527,Melbu,NO,2022-05-12 20:40:59,68.5044,14.8297,42.58,93,100,11.5
528,Mogwase,ZA,2022-05-12 20:41:00,-25.185,27.2665,64.04,42,0,4.88
529,Necochea,AR,2022-05-12 20:41:00,-38.5473,-58.7368,53.35,61,51,9.46
530,Presidencia Roque Saenz Pena,AR,2022-05-12 20:41:01,-26.7852,-60.4388,65.25,67,0,6.15
531,Goba,ET,2022-05-12 20:41:01,7.0167,39.9833,50.49,75,51,6.06
532,Toora-Khem,RU,2022-05-12 20:41:01,52.4675,96.11,32.83,68,1,2.44
533,Omis,HR,2022-05-12 20:41:02,43.4447,16.6886,67.93,70,13,3.65
534,Kapit,MY,2022-05-12 20:41:02,2.0167,112.9333,74.17,98,94,1.32
535,Saeby,DK,2022-05-12 20:41:03,57.3319,10.5225,48.96,82,79,16.33
536,Ojinaga,MX,2022-05-12 20:41:03,29.5667,-104.4167,102.58,16,0,6.91
537,Quatre Cocos,MU,2022-05-12 20:41:03,-20.2078,57.7625,73.51,86,20,10.07
538,Lagoa,PT,2022-05-12 20:41:04,39.05,-27.9833,60.17,69,88,12.97
539,Ostersund,SE,2022-05-12 20:41:04,63.1792,14.6357,41.45,75,40,6.91
540,Bethalto,US,2022-05-12 20:40:55,38.9092,-90.0407,95.95,53,40,9.22
541,San Policarpo,PH,2022-05-12 20:41:05,12.1791,125.5072,80.31,81,89,3.98
542,Nantucket,US,2022-05-12 20:41:05,41.2835,-70.0995,64.54,88,100,11.5
543,Mponela,MW,2022-05-12 20:41:06,-13.5319,33.7401,59.86,79,50,4.97
544,Kotelnich,RU,2022-05-12 20:41:06,58.3089,48.348,42.39,83,59,6.78
545,Panaba,MX,2022-05-12 20:41:06,21.2833,-88.2667,87.04,38,0,16.49
546,Kasamwa,TZ,2022-05-12 20:41:07,-2.85,32.4333,65.46,88,95,3.44
547,Labuhan,ID,2022-05-12 20:41:07,-6.8844,112.2051,79.21,86,51,5.21
548,Wanning,CN,2022-05-12 20:42:07,18.8003,110.3967,79.88,91,80,7.38
549,Mersing,MY,2022-05-12 20:42:08,2.4312,103.8405,78.71,78,40,8.05
550,Faya,SA,2022-05-12 20:42:08,18.3851,42.4509,71.71,32,0,4.79
551,Dunmore Town,BS,2022-05-12 20:42:08,25.5,-76.65,75.76,65,0,2.73
552,Port Shepstone,ZA,2022-05-12 20:42:09,-30.7414,30.455,66.65,83,0,8.63
553,Jacqueville,CI,2022-05-12 20:42:09,5.2052,-4.4146,82.2,80,95,14.03
554,Saint-Augustin,CA,2022-05-12 20:42:10,51.226,-58.6502,55.09,36,38,15.73
555,Juazeirinho,BR,2022-05-12 20:42:10,-6.8167,-38.05,81.25,62,94,8.48
556,Losone,CH,2022-05-12 20:42:10,46.1687,8.7593,70.21,74,40,1.14
557,Novoutkinsk,RU,2022-05-12 20:42:11,56.993,59.5571,45.25,77,40,7.61
558,Boa Esperanca,BR,2022-05-12 20:42:11,-21.09,-45.5658,65.57,80,36,1.9
559,Arman,RU,2022-05-12 20:42:11,59.7,150.1667,37.02,79,87,2.89
560,Porto Novo,BJ,2022-05-12 20:40:43,6.4965,2.6036,84.02,79,93,7.83
